"state","county","county_name","county_fips5","R","county_groups"
"GA","G1301510","Henry County","13151","GA","independent_county_G1301510"
"GA","G1301530","Houston County","13153","GA","county_group_129"
"GA","G1301550","Irwin County","13155","GA","county_group_73"
"GA","G1301570","Jackson County","13157","GA","county_group_303"
"GA","G1301590","Jasper County","13159","GA","county_group_567"
"GA","G1301610","Jeff Davis County","13161","GA","county_group_484"
"GA","G1301630","Jefferson County","13163","GA","county_group_190"
"GA","G1301650","Jenkins County","13165","GA","county_group_190"
"GA","G1301670","Johnson County","13167","GA","county_group_231"
"GA","G1301690","Jones County","13169","GA","county_group_451"
"GA","G1301710","Lamar County","13171","GA","county_group_535"
"GA","G1301730","Lanier County","13173","GA","county_group_510"
"GA","G1301750","Laurens County","13175","GA","county_group_231"
"GA","G1301770","Lee County","13177","GA","county_group_539"
"GA","G1301790","Liberty County","13179","GA","county_group_458"
"GA","G1301810","Lincoln County","13181","GA","county_group_190"
"GA","G1301830","Long County","13183","GA","county_group_458"
"GA","G1301850","Lowndes County","13185","GA","independent_county_G1301850"
"GA","G1301870","Lumpkin County","13187","GA","county_group_105"
"GA","G1301890","McDuffie County","13189","GA","county_group_190"
"GA","G1301910","McIntosh County","13191","GA","county_group_251"
"GA","G1301930","Macon County","13193","GA","county_group_321"
"GA","G1301950","Madison County","13195","GA","county_group_60"
"GA","G1301970","Marion County","13197","GA","county_group_321"
"GA","G1301990","Meriwether County","13199","GA","county_group_408"
"GA","G1302010","Miller County","13201","GA","county_group_363"
"GA","G1302050","Mitchell County","13205","GA","county_group_363"
"GA","G1302070","Monroe County","13207","GA","county_group_451"
"GA","G1302090","Montgomery County","13209","GA","county_group_484"
"GA","G1302110","Morgan County","13211","GA","county_group_567"
"GA","G1302130","Murray County","13213","GA","county_group_188"
"GA","G1302150","Muscogee County","13215","GA","county_group_202"
"GA","G1302170","Newton County","13217","GA","county_group_460"
"GA","G1302190","Oconee County","13219","GA","county_group_60"
"GA","G1302210","Oglethorpe County","13221","GA","county_group_60"
"GA","G1302230","Paulding County","13223","GA","independent_county_G1302230"
"GA","G1302250","Peach County","13225","GA","county_group_451"
"GA","G1302270","Pickens County","13227","GA","county_group_188"
"GA","G1302290","Pierce County","13229","GA","county_group_510"
"GA","G1302310","Pike County","13231","GA","county_group_535"
"GA","G1302330","Polk County","13233","GA","county_group_103"
"GA","G1302350","Pulaski County","13235","GA","county_group_129"
"GA","G1302370","Putnam County","13237","GA","county_group_451"
"GA","G1302390","Quitman County","13239","GA","county_group_321"
"GA","G1302410","Rabun County","13241","GA","county_group_105"
"GA","G1302430","Randolph County","13243","GA","county_group_321"
"GA","G1302450","Richmond County","13245","GA","independent_county_G1302450"
"GA","G1302470","Rockdale County","13247","GA","county_group_460"
"GA","G1302490","Schley County","13249","GA","county_group_321"
"GA","G1302510","Screven County","13251","GA","county_group_401"
"GA","G1302530","Seminole County","13253","GA","county_group_363"
"GA","G1302550","Spalding County","13255","GA","county_group_535"
"GA","G1302570","Stephens County","13257","GA","county_group_365"
"GA","G1302590","Stewart County","13259","GA","county_group_321"
"GA","G1302610","Sumter County","13261","GA","county_group_321"
"GA","G1302630","Talbot County","13263","GA","county_group_321"
"GA","G1302650","Taliaferro County","13265","GA","county_group_190"
"GA","G1302670","Tattnall County","13267","GA","county_group_484"
"GA","G1302690","Taylor County","13269","GA","county_group_321"
"GA","G1302710","Telfair County","13271","GA","county_group_484"
"GA","G1302730","Terrell County","13273","GA","county_group_363"
"GA","G1302750","Thomas County","13275","GA","county_group_603"
"GA","G1302770","Tift County","13277","GA","county_group_73"
"GA","G1302790","Toombs County","13279","GA","county_group_484"
"GA","G1302810","Towns County","13281","GA","county_group_105"
"GA","G1302830","Treutlen County","13283","GA","county_group_231"
"GA","G1302850","Troup County","13285","GA","county_group_408"
"GA","G1302870","Turner County","13287","GA","county_group_73"
"GA","G1302890","Twiggs County","13289","GA","county_group_451"
"GA","G1302910","Union County","13291","GA","county_group_105"
"GA","G1302930","Upson County","13293","GA","county_group_535"
"GA","G1302950","Walker County","13295","GA","county_group_118"
"GA","G1302970","Walton County","13297","GA","county_group_567"
"GA","G1302990","Ware County","13299","GA","county_group_510"
"GA","G1303010","Warren County","13301","GA","county_group_190"
"GA","G1303030","Washington County","13303","GA","county_group_190"
"GA","G1303050","Wayne County","13305","GA","county_group_484"
"GA","G1303070","Webster County","13307","GA","county_group_321"
"GA","G1303090","Wheeler County","13309","GA","county_group_484"
"GA","G1303110","White County","13311","GA","county_group_105"
"GA","G1303130","Whitfield County","13313","GA","independent_county_G1303130"
"GA","G1303150","Wilcox County","13315","GA","county_group_231"
"GA","G1303170","Wilkes County","13317","GA","county_group_190"
"GA","G1303190","Wilkinson County","13319","GA","county_group_451"
"GA","G1303210","Worth County","13321","GA","county_group_603"
"HI","HI, Hawaii County","Hawaii County","15001","","independent_county_HI, Hawaii County"
"HI","HI, Honolulu County","Honolulu County","15003","","independent_county_HI, Honolulu County"
"HI","G150050","Kalawao County","15005","","independent_county_G150050"
"HI","HI, Kauai County","Kauai County","15007","","county_group_200"
"HI","HI, Maui County","Maui County","15009","","county_group_200"
"IA","G1900010","Adair County","19001","IA","county_group_428"
"IA","G1900030","Adams County","19003","IA","county_group_428"
"IA","G1900050","Allamakee County","19005","IA","county_group_230"
"IA","G1900070","Appanoose County","19007","IA","county_group_428"
"IA","G1900090","Audubon County","19009","IA","county_group_428"
"IA","G1900110","Benton County","19011","IA","county_group_596"
"IA","G1900130","Black Hawk County","19013","IA","independent_county_G1900130"
"IA","G1900150","Boone County","19015","IA","county_group_78"
"IA","G1900170","Bremer County","19017","IA","county_group_230"
"IA","G1900190","Buchanan County","19019","IA","county_group_420"
"IA","G1900210","Buena Vista County","19021","IA","county_group_41"
"IA","G1900230","Butler County","19023","IA","county_group_554"
"IA","G1900250","Calhoun County","19025","IA","county_group_41"
"IA","G1900270","Carroll County","19027","IA","county_group_41"
"IA","G1900290","Cass County","19029","IA","county_group_241"
"IA","G1900310","Cedar County","19031","IA","county_group_464"
"IA","G1900330","Cerro Gordo County","19033","IA","county_group_467"
"IA","G1900350","Cherokee County","19035","IA","county_group_41"
"IA","G1900370","Chickasaw County","19037","IA","county_group_230"
"IA","G1900390","Clarke County","19039","IA","county_group_428"
"IA","G1900410","Clay County","19041","IA","county_group_32"
"IA","G1900430","Clayton County","19043","IA","county_group_230"
"IA","G1900450","Clinton County","19045","IA","county_group_464"
"IA","G1900470","Crawford County","19047","IA","county_group_41"
"IA","G1900490","Dallas County","19049","IA","county_group_135"
"IA","G1900510","Davis County","19051","IA","county_group_240"
"IA","G1900530","Decatur County","19053","IA","county_group_428"
"IA","G1900550","Delaware County","19055","IA","county_group_420"
"IA","G1900570","Des Moines County","19057","IA","county_group_470"
"IA","G1900590","Dickinson County","19059","IA","county_group_32"
"IA","G1900610","Dubuque County","19061","IA","county_group_420"
"IA","G1900630","Emmet County","19063","IA","county_group_32"
"IA","G1900650","Fayette County","19065","IA","county_group_230"
"IA","G1900670","Floyd County","19067","IA","county_group_467"
"IA","G1900690","Franklin County","19069","IA","county_group_554"
"IA","G1900710","Fremont County","19071","IA","county_group_241"
"IA","G1900730","Greene County","19073","IA","county_group_41"
"IA","G1900750","Grundy County","19075","IA","county_group_554"
"IA","G1900770","Guthrie County","19077","IA","county_group_428"
"IA","G1900790","Hamilton County","19079","IA","county_group_554"
"IA","G1900810","Hancock County","19081","IA","county_group_467"
"IA","G1900830","Hardin County","19083","IA","county_group_554"
"IA","G1900850","Harrison County","19085","IA","county_group_241"
"IA","G1900870","Henry County","19087","IA","county_group_470"
"IA","G1900890","Howard County","19089","IA","county_group_230"
"IA","G1900910","Humboldt County","19091","IA","county_group_554"
"IA","G1900930","Ida County","19093","IA","county_group_41"
"IA","G1900950","Iowa County","19095","IA","county_group_596"
"IA","G1900970","Jackson County","19097","IA","county_group_420"
"IA","G1900990","Jasper County","19099","IA","county_group_575"
"IA","G1901010","Jefferson County","19101","IA","county_group_240"
"IA","G1901030","Johnson County","19103","IA","independent_county_G1901030"
"IA","G1901050","Jones County","19105","IA","county_group_464"
"IA","G1901070","Keokuk County","19107","IA","county_group_240"
"IA","G1901090","Kossuth County","19109","IA","county_group_467"
"IA","G1901110","Lee County","19111","IA","county_group_470"
"IA","G1901130","Linn County","19113","IA","independent_county_G1901130"
"IA","G1901150","Louisa County","19115","IA","county_group_470"
"IA","G1901170","Lucas County","19117","IA","county_group_428"
"IA","G1901190","Lyon County","19119","IA","county_group_32"
"IA","G1901210","Madison County","19121","IA","county_group_575"
"IA","G1901230","Mahaska County","19123","IA","county_group_240"
"IA","G1901250","Marion County","19125","IA","county_group_575"
"IA","G1901270","Marshall County","19127","IA","county_group_596"
"IA","G1901290","Mills County","19129","IA","county_group_241"
"IA","G1901310","Mitchell County","19131","IA","county_group_467"
"IA","G1901330","Monona County","19133","IA","county_group_41"
"IA","G1901350","Monroe County","19135","IA","county_group_428"
"IA","G1901370","Montgomery County","19137","IA","county_group_241"
"IA","G1901390","Muscatine County","19139","IA","county_group_464"
"IA","G1901410","O'Brien County","19141","IA","county_group_32"
"IA","G1901430","Osceola County","19143","IA","county_group_32"
"IA","G1901450","Page County","19145","IA","county_group_241"
"IA","G1901470","Palo Alto County","19147","IA","county_group_32"
"IA","G1901490","Plymouth County","19149","IA","county_group_594"
"IA","G1901510","Pocahontas County","19151","IA","county_group_41"
"IA","G1901530","Polk County","19153","IA","county_group_135"
"IA","G1901550","Pottawattamie County","19155","IA","county_group_241"
"IA","G1901570","Poweshiek County","19157","IA","county_group_596"
"IA","G1901590","Ringgold County","19159","IA","county_group_428"
"IA","G1901610","Sac County","19161","IA","county_group_41"
"IA","G1901630","Scott County","19163","IA","independent_county_G1901630"
"IA","G1901650","Shelby County","19165","IA","county_group_241"
"IA","G1901670","Sioux County","19167","IA","county_group_32"
"IA","G1901690","Story County","19169","IA","county_group_78"
"IA","G1901710","Tama County","19171","IA","county_group_596"
"IA","G1901730","Taylor County","19173","IA","county_group_428"
"IA","G1901750","Union County","19175","IA","county_group_428"
"IA","G1901770","Van Buren County","19177","IA","county_group_240"
"IA","G1901790","Wapello County","19179","IA","county_group_240"
"IA","G1901810","Warren County","19181","IA","county_group_575"
"IA","G1901830","Washington County","19183","IA","county_group_240"
"IA","G1901850","Wayne County","19185","IA","county_group_428"
"IA","G1901870","Webster County","19187","IA","county_group_554"
"IA","G1901890","Winnebago County","19189","IA","county_group_467"
"IA","G1901910","Winneshiek County","19191","IA","county_group_230"
"IA","G1901930","Woodbury County","19193","IA","county_group_594"
"IA","G1901950","Worth County","19195","IA","county_group_467"
"IA","G1901970","Wright County","19197","IA","county_group_554"
"ID","G1600010","Ada County","16001","ID","independent_county_G1600010"
"ID","G1600030","Adams County","16003","ID","county_group_382"
"ID","G1600050","Bannock County","16005","ID","county_group_430"
"ID","G1600070","Bear Lake County","16007","ID","county_group_430"
"ID","G1600090","Benewah County","16009","ID","county_group_512"
"ID","G1600110","Bingham County","16011","ID","county_group_440"
"ID","G1600130","Blaine County","16013","ID","county_group_384"
"ID","G1600150","Boise County","16015","ID","county_group_382"
